SPECIES_NAME_ID,NWCA_NAME,SYMBOL,COC_reg,CREG,SCIENTIFIC_NAME,CVal,NWCA_CVAL,CVAL_final,COC_diff,Updated
131555,RICCIOCARPOS NATANS,RINA2,WI,WI,,NA,Und,Und,NA,
73513,ROBINIA PSEUDOACACIA,ROPS,59,CT_NCZ,,NA,0,0,NA,
73513,ROBINIA PSEUDOACACIA,ROPS,MI,MI,ROBINIA PSEUDOACACIA,0,0,0,0,
73513,ROBINIA PSEUDOACACIA,ROPS,61,OH_APG,ROBINIA PSEUDOACACIA,1,1,1,0,
73688,RORIPPA PALUSTRIS,ROPA2,59,CT_NCZ,RORIPPA PALUSTRIS,3,3,3,0,
73688,RORIPPA PALUSTRIS,ROPA2,82,ME_NBPH,RORIPPA PALUSTRIS,4,4,4,0,
73688,RORIPPA PALUSTRIS,ROPA2,MI,MI,RORIPPA PALUSTRIS,1,1,1,0,
73688,RORIPPA PALUSTRIS,ROPA2,MN,MN,RORIPPA PALUSTRIS,4,4,4,0,
73688,RORIPPA PALUSTRIS,ROPA2,83,NY_GLHL,RORIPPA PALUSTRIS,3,3,3,0,
73693,RORIPPA PALUSTRIS SSP. PALUSTRIS,ROPAP,83,NY_GLHL,,NA,4,3,NA,Updated to ssp. Cval/CoC Ref
73713,RORIPPA SYLVESTRIS,ROSY,58,VT_NAAMH,RORIPPA SYLVESTRIS,4,0,4,4,
73719,ROSA,ROSA5,59,CT_NCZ,,NA,0,0,NA,
73719,ROSA,ROSA5,MI,MI,,NA,0,0,NA,
73719,ROSA,ROSA5,MN,MN,,NA,0,0,NA,
73719,ROSA,ROSA5,58,NH_NAAMH,,NA,Und,Und,NA,
73719,ROSA,ROSA5,WI,WI,,NA,0,0,NA,
73739,ROSA ACICULARIS,ROAC,MN,MN,,NA,6,6,NA,
73759,ROSA BLANDA,ROBL,MI,MI,ROSA BLANDA,3,3,3,0,
73857,ROSA MULTIFLORA,ROMU,58,CT_NAAMH,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,59,CT_NCZ,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,IN,IN,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,59,MA_NCZ,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,MI,MI,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,58,NJ,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,83,NY_GLHL,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,58,NY_NAAMH,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,61,OH_APG,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,62,PA_AP,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,60,PA_APG,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,61,PA_APG,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,59,RI_NCZ,,NA,0,0,NA,
73857,ROSA MULTIFLORA,ROMU,58,VT_NAAMH,,NA,0,0,NA,
73862,ROSA NITIDA,RONI,82,ME_NBPH,ROSA NITIDA,7,7,7,0,
73862,ROSA NITIDA,RONI,59,ME_NCZ,ROSA NITIDA,8,8,8,0,
73873,ROSA PALUSTRIS,ROPA,58,CT_NAAMH,ROSA PALUSTRIS,6,6,6,0,
73873,ROSA PALUSTRIS,ROPA,59,CT_NCZ,ROSA PALUSTRIS,5,5,5,0,
73873,ROSA PALUSTRIS,ROPA,IN,IN,ROSA PALUSTRIS,5,5,5,0,
73873,ROSA PALUSTRIS,ROPA,59,MA_NCZ,ROSA PALUSTRIS,5,5,5,0,
73873,ROSA PALUSTRIS,ROPA,82,ME_NBPH,ROSA PALUSTRIS,5,5,5,0,
73873,ROSA PALUSTRIS,ROPA,MI,MI,ROSA PALUSTRIS,5,5,5,0,
73873,ROSA PALUSTRIS,ROPA,MN,MN,,NA,7,7,NA,
73873,ROSA PALUSTRIS,ROPA,58,NH_NAAMH,ROSA PALUSTRIS,6,6,6,0,
73873,ROSA PALUSTRIS,ROPA,58,NJ,ROSA PALUSTRIS,6,6,6,0,
73873,ROSA PALUSTRIS,ROPA,83,NY_GLHL,ROSA PALUSTRIS,7,7,7,0,
73873,ROSA PALUSTRIS,ROPA,58,NY_NAAMH,ROSA PALUSTRIS,6,6,6,0,
73873,ROSA PALUSTRIS,ROPA,61,OH_APG,ROSA PALUSTRIS,7,7,7,0,
73873,ROSA PALUSTRIS,ROPA,61,PA_APG,ROSA PALUSTRIS,7,7,7,0,
73873,ROSA PALUSTRIS,ROPA,83,PA_OTH,ROSA PALUSTRIS,7,7,7,0,
73873,ROSA PALUSTRIS,ROPA,59,RI_NCZ,ROSA PALUSTRIS,5,5,5,0,
73873,ROSA PALUSTRIS,ROPA,58,VT_NAAMH,ROSA PALUSTRIS,6,6,6,0,
73873,ROSA PALUSTRIS,ROPA,WI,WI,ROSA PALUSTRIS,7,7,7,0,
73903,ROSA SETIGERA,ROSE2,IN,IN,,NA,4,4,NA,
73954,ROSA WOODSII,ROWO,MN,MN,,NA,5,5,NA,
90900,ROSACEAE,ROSACE,MN,MN,,NA,Und,Und,NA,
74018,RUBUS,RUBUS,59,MA_NCZ,,NA,3,3,NA,
74018,RUBUS,RUBUS,58,ME_NAAMH,,NA,Und,Und,NA,
74018,RUBUS,RUBUS,82,ME_NBPH,,NA,Und,Und,NA,
74018,RUBUS,RUBUS,MI,MI,,NA,2,2,NA,
74018,RUBUS,RUBUS,MN,MN,,NA,6,6,NA,
74018,RUBUS,RUBUS,58,NH_NAAMH,,NA,3,3,NA,
74018,RUBUS,RUBUS,62,PA_AP,,NA,5,5,NA,
74018,RUBUS,RUBUS,60,PA_APG,,NA,2,2,NA,
74018,RUBUS,RUBUS,61,PA_APG,,NA,2,2,NA,
74018,RUBUS,RUBUS,WI,WI,,NA,3,3,NA,
74040,RUBUS ALLEGHENIENSIS,RUAL,59,CT_NCZ,RUBUS ALLEGHENIENSIS,2,2,2,0,
74040,RUBUS ALLEGHENIENSIS,RUAL,MI,MI,RUBUS ALLEGHENIENSIS,1,1,1,0,
74040,RUBUS ALLEGHENIENSIS,RUAL,58,NH_NAAMH,RUBUS ALLEGHENIENSIS,2,2,2,0,
74040,RUBUS ALLEGHENIENSIS,RUAL,83,NY_GLHL,RUBUS ALLEGHENIENSIS,3,3,3,0,
74040,RUBUS ALLEGHENIENSIS,RUAL,61,OH_APG,RUBUS ALLEGHENIENSIS,1,1,1,0,
74040,RUBUS ALLEGHENIENSIS,RUAL,61,PA_APG,RUBUS ALLEGHENIENSIS,1,1,1,0,
74040,RUBUS ALLEGHENIENSIS,RUAL,59,RI_NCZ,RUBUS ALLEGHENIENSIS,2,2,2,0,
74040,RUBUS ALLEGHENIENSIS,RUAL,58,VT_NAAMH,RUBUS ALLEGHENIENSIS,2,2,2,0,
74040,RUBUS ALLEGHENIENSIS,RUAL,WI,WI,RUBUS ALLEGHENIENSIS,2,2,2,0,
74062,RUBUS ARCTICUS SSP. ACAULIS,RUARA2,MN,MN,,NA,9,9,NA,
74123,RUBUS CANADENSIS,RUCA16,58,NH_NAAMH,RUBUS CANADENSIS,4,4,4,0,
74214,RUBUS FLAGELLARIS,RUFL,59,CT_NCZ,RUBUS FLAGELLARIS,2,2,2,0,
74214,RUBUS FLAGELLARIS,RUFL,IN,IN,RUBUS FLAGELLARIS,2,2,2,0,
74214,RUBUS FLAGELLARIS,RUFL,59,MA_NCZ,RUBUS FLAGELLARIS,2,2,2,0,
74214,RUBUS FLAGELLARIS,RUFL,82,ME_NBPH,RUBUS FLAGELLARIS,3,3,3,0,
74214,RUBUS FLAGELLARIS,RUFL,58,NJ,RUBUS FLAGELLARIS,2,5,2,-3,
74214,RUBUS FLAGELLARIS,RUFL,83,NY_GLHL,RUBUS FLAGELLARIS,2,2,2,0,
74214,RUBUS FLAGELLARIS,RUFL,58,VT_NAAMH,RUBUS FLAGELLARIS,2,2,2,0,
74232,RUBUS FRONDOSUS,RUFR4,59,RI_NCZ,RUBUS FRONDOSUS,2,2,2,0,
74269,RUBUS HISPIDUS,RUHI,59,CT_NCZ,RUBUS HISPIDUS,4,4,4,0,
74269,RUBUS HISPIDUS,RUHI,IN,IN,RUBUS HISPIDUS,6,6,6,0,
74269,RUBUS HISPIDUS,RUHI,58,MA_NAAMH,RUBUS HISPIDUS,4,4,4,0,
74269,RUBUS HISPIDUS,RUHI,59,MA_NCZ,RUBUS HISPIDUS,4,4,4,0,
74269,RUBUS HISPIDUS,RUHI,58,ME_NAAMH,RUBUS HISPIDUS,4,4,4,0,
74269,RUBUS HISPIDUS,RUHI,82,ME_NBPH,RUBUS HISPIDUS,3,3,3,0,
74269,RUBUS HISPIDUS,RUHI,59,ME_NCZ,RUBUS HISPIDUS,4,4,4,0,
74269,RUBUS HISPIDUS,RUHI,MI,MI,RUBUS HISPIDUS,4,4,4,0,
74269,RUBUS HISPIDUS,RUHI,MN,MN,,NA,4,4,NA,
74269,RUBUS HISPIDUS,RUHI,58,NH_NAAMH,RUBUS HISPIDUS,4,4,4,0,
74269,RUBUS HISPIDUS,RUHI,59,NH_NCZ,RUBUS HISPIDUS,4,4,4,0,
74269,RUBUS HISPIDUS,RUHI,83,NY_GLHL,RUBUS HISPIDUS,6,6,6,0,
74269,RUBUS HISPIDUS,RUHI,58,NY_NAAMH,RUBUS HISPIDUS,4,4,4,0,
74269,RUBUS HISPIDUS,RUHI,61,OH_APG,RUBUS HISPIDUS,6,6,6,0,
74269,RUBUS HISPIDUS,RUHI,62,PA_AP,RUBUS HISPIDUS,6,6,6,0,
74269,RUBUS HISPIDUS,RUHI,60,PA_APG,RUBUS HISPIDUS,6,6,6,0,
74269,RUBUS HISPIDUS,RUHI,61,PA_APG,RUBUS HISPIDUS,6,6,6,0,
74269,RUBUS HISPIDUS,RUHI,59,RI_NCZ,RUBUS HISPIDUS,4,4,4,0,
74269,RUBUS HISPIDUS,RUHI,58,VT_NAAMH,RUBUS HISPIDUS,4,4,4,0,
74269,RUBUS HISPIDUS,RUHI,WI,WI,RUBUS HISPIDUS,4,4,4,0,
74281,RUBUS IDAEUS,RUID,58,CT_NAAMH,RUBUS IDAEUS,2,2,2,0,
74281,RUBUS IDAEUS,RUID,59,CT_NCZ,RUBUS IDAEUS,2,2,2,0,
74281,RUBUS IDAEUS,RUID,58,ME_NAAMH,RUBUS IDAEUS,2,2,2,0,
74281,RUBUS IDAEUS,RUID,82,ME_NBPH,RUBUS IDAEUS,2,2,2,0,
74281,RUBUS IDAEUS,RUID,MI,MI,,NA,3,2,NA,Updated to ssp. Cval/CoC Ref
74281,RUBUS IDAEUS,RUID,MN,MN,,NA,3,3,NA,
74281,RUBUS IDAEUS,RUID,83,NY_GLHL,RUBUS IDAEUS,2,2,2,0,
74281,RUBUS IDAEUS,RUID,83,VT_GLHL,RUBUS IDAEUS,2,2,2,0,
74281,RUBUS IDAEUS,RUID,58,VT_NAAMH,RUBUS IDAEUS,2,2,2,0,
74281,RUBUS IDAEUS,RUID,WI,WI,RUBUS IDAEUS,3,3,3,0,
74282,RUBUS IDAEUS SSP. IDAEUS,RUIDI,82,ME_NBPH,RUBUS IDAEUS SSP. IDAEUS,2,2,2,0,
74282,RUBUS IDAEUS SSP. IDAEUS,RUIDI,83,VT_GLHL,,NA,2,2,NA,
74282,RUBUS IDAEUS SSP. IDAEUS,RUIDI,58,VT_NAAMH,RUBUS IDAEUS SSP. IDAEUS,2,2,2,0,
74285,RUBUS IDAEUS SSP. STRIGOSUS,RUIDS2,59,MA_NCZ,RUBUS IDAEUS SSP. STRIGOSUS,2,2,2,0,
74285,RUBUS IDAEUS SSP. STRIGOSUS,RUIDS2,MI,MI,,NA,2,2,NA,
74285,RUBUS IDAEUS SSP. STRIGOSUS,RUIDS2,MN,MN,RUBUS IDAEUS SSP. STRIGOSUS,3,3,3,0,
74285,RUBUS IDAEUS SSP. STRIGOSUS,RUIDS2,58,NH_NAAMH,RUBUS IDAEUS SSP. STRIGOSUS,2,2,2,0,
74285,RUBUS IDAEUS SSP. STRIGOSUS,RUIDS2,58,NY_NAAMH,RUBUS IDAEUS SSP. STRIGOSUS,2,2,2,0,
74424,RUBUS OCCIDENTALIS,RUOC,59,CT_NCZ,RUBUS OCCIDENTALIS,2,2,2,0,
74424,RUBUS OCCIDENTALIS,RUOC,IN,IN,RUBUS OCCIDENTALIS,1,1,1,0,
74424,RUBUS OCCIDENTALIS,RUOC,MN,MN,,NA,2,2,NA,
74424,RUBUS OCCIDENTALIS,RUOC,83,NY_GLHL,RUBUS OCCIDENTALIS,3,3,3,0,
74424,RUBUS OCCIDENTALIS,RUOC,58,NY_NAAMH,RUBUS OCCIDENTALIS,2,2,2,0,
74424,RUBUS OCCIDENTALIS,RUOC,61,OH_APG,RUBUS OCCIDENTALIS,2,2,2,0,
74424,RUBUS OCCIDENTALIS,RUOC,59,RI_NCZ,RUBUS OCCIDENTALIS,2,2,2,0,
74424,RUBUS OCCIDENTALIS,RUOC,83,VT_GLHL,RUBUS OCCIDENTALIS,3,3,3,0,
74424,RUBUS OCCIDENTALIS,RUOC,58,VT_NAAMH,RUBUS OCCIDENTALIS,2,2,2,0,
74424,RUBUS OCCIDENTALIS,RUOC,WI,WI,RUBUS OCCIDENTALIS,2,2,2,0,
74451,RUBUS PARVIFLORUS,RUPA,WI,WI,RUBUS PARVIFLORUS,7,7,7,0,
74469,RUBUS PENSILVANICUS,RUPE3,59,CT_NCZ,RUBUS PENSILVANICUS,3,3,3,0,
74469,RUBUS PENSILVANICUS,RUPE3,IN,IN,RUBUS PENSILVANICUS,5,5,5,0,
74469,RUBUS PENSILVANICUS,RUPE3,61,OH_APG,RUBUS PENSILVANICUS,2,2,2,0,
74469,RUBUS PENSILVANICUS,RUPE3,59,RI_NCZ,RUBUS PENSILVANICUS,3,3,3,0,
74484,RUBUS PHOENICOLASIUS,RUPH,58,NJ,,NA,0,0,NA,
74511,RUBUS PUBESCENS,RUPU,59,CT_NCZ,RUBUS PUBESCENS,6,6,6,0,
74511,RUBUS PUBESCENS,RUPU,58,MA_NAAMH,RUBUS PUBESCENS,6,6,6,0,
74511,RUBUS PUBESCENS,RUPU,58,ME_NAAMH,RUBUS PUBESCENS,6,6,6,0,
74511,RUBUS PUBESCENS,RUPU,82,ME_NBPH,RUBUS PUBESCENS,6,6,6,0,
74511,RUBUS PUBESCENS,RUPU,MI,MI,RUBUS PUBESCENS,4,4,4,0,
74511,RUBUS PUBESCENS,RUPU,MN,MN,,NA,7,6,NA,Updated to ssp. Cval/CoC Ref
74511,RUBUS PUBESCENS,RUPU,58,NH_NAAMH,RUBUS PUBESCENS,6,6,6,0,
74511,RUBUS PUBESCENS,RUPU,58,NJ,RUBUS PUBESCENS,6,7,6,-1,
74511,RUBUS PUBESCENS,RUPU,83,NY_GLHL,RUBUS PUBESCENS,8,8,8,0,
74511,RUBUS PUBESCENS,RUPU,58,NY_NAAMH,RUBUS PUBESCENS,6,6,6,0,
74511,RUBUS PUBESCENS,RUPU,83,VT_GLHL,RUBUS PUBESCENS,8,8,8,0,
74511,RUBUS PUBESCENS,RUPU,58,VT_NAAMH,RUBUS PUBESCENS,6,6,6,0,
74511,RUBUS PUBESCENS,RUPU,WI,WI,RUBUS PUBESCENS,7,7,7,0,
74515,RUBUS PUBESCENS VAR. PUBESCENS,RUPUP2,MN,MN,,NA,6,6,NA,
74582,RUBUS SETOSUS,RUSE,58,ME_NAAMH,RUBUS SETOSUS,3,3,3,0,
74582,RUBUS SETOSUS,RUSE,MN,MN,RUBUS SETOSUS,7,7,7,0,
74582,RUBUS SETOSUS,RUSE,58,NH_NAAMH,RUBUS SETOSUS,3,3,3,0,
74582,RUBUS SETOSUS,RUSE,WI,WI,,NA,1,1,NA,
91438,RUBUS TRIFIDUS,1RUBTR,58,CT_NAAMH,,NA,0,0,NA,
74696,RUDBECKIA,RUDBE,62,PA_AP,,NA,4,4,NA,
74750,RUDBECKIA LACINIATA,RULA3,MN,MN,,NA,6,4,NA,Updated to ssp. Cval/CoC Ref
74758,RUDBECKIA LACINIATA VAR. LACINIATA,RULAL,MN,MN,,NA,4,4,NA,
74894,RUMEX,RUMEX,MI,MI,,NA,Und,Und,NA,
74894,RUMEX,RUMEX,MN,MN,,NA,Und,Und,NA,
74894,RUMEX,RUMEX,58,NH_NAAMH,,NA,Und,Und,NA,
74894,RUMEX,RUMEX,83,NY_GLHL,,NA,5,5,NA,
74907,RUMEX ACETOSELLA,RUAC3,MI,MI,RUMEX ACETOSELLA,0,0,0,0,
74916,RUMEX ALTISSIMUS,RUAL4,59,CT_NCZ,RUMEX ALTISSIMUS,6,6,6,0,
74916,RUMEX ALTISSIMUS,RUAL4,WI,WI,RUMEX ALTISSIMUS,2,2,2,0,
74937,RUMEX CRISPUS,RUCR,59,MA_NCZ,,NA,0,0,NA,
74937,RUMEX CRISPUS,RUCR,MI,MI,RUMEX CRISPUS,0,0,0,0,
74937,RUMEX CRISPUS,RUCR,MN,MN,,NA,0,0,NA,
74937,RUMEX CRISPUS,RUCR,61,OH_APG,,NA,0,0,NA,
74937,RUMEX CRISPUS,RUCR,61,PA_APG,,NA,0,0,NA,
74937,RUMEX CRISPUS,RUCR,58,VT_NAAMH,,NA,0,0,NA,
74937,RUMEX CRISPUS,RUCR,WI,WI,RUMEX CRISPUS,0,0,0,0,
74938,RUMEX CRISPUS SSP. CRISPUS,RUCRC,MN,MN,,NA,0,0,NA,
74981,RUMEX OBTUSIFOLIUS,RUOB,59,MA_NCZ,,NA,0,0,NA,
74981,RUMEX OBTUSIFOLIUS,RUOB,58,ME_NAAMH,,NA,0,0,NA,
74981,RUMEX OBTUSIFOLIUS,RUOB,59,ME_NCZ,,NA,0,0,NA,
74981,RUMEX OBTUSIFOLIUS,RUOB,MI,MI,RUMEX OBTUSIFOLIUS,0,0,0,0,
74981,RUMEX OBTUSIFOLIUS,RUOB,83,NY_GLHL,RUMEX OBTUSIFOLIUS,0,0,0,0,
74981,RUMEX OBTUSIFOLIUS,RUOB,59,RI_NCZ,,NA,0,0,NA,
74989,RUMEX ORBICULATUS,RUOR2,59,CT_NCZ,RUMEX ORBICULATUS,4,4,4,0,
74989,RUMEX ORBICULATUS,RUOR2,IN,IN,,NA,5,5,NA,
74989,RUMEX ORBICULATUS,RUOR2,82,ME_NBPH,RUMEX ORBICULATUS,5,5,5,0,
74989,RUMEX ORBICULATUS,RUOR2,MI,MI,RUMEX ORBICULATUS,9,9,9,0,
74989,RUMEX ORBICULATUS,RUOR2,MN,MN,RUMEX ORBICULATUS,6,6,6,0,
74989,RUMEX ORBICULATUS,RUOR2,59,NH_NCZ,RUMEX ORBICULATUS,4,4,4,0,
74989,RUMEX ORBICULATUS,RUOR2,83,NY_GLHL,RUMEX ORBICULATUS,7,7,7,0,
74989,RUMEX ORBICULATUS,RUOR2,58,VT_NAAMH,RUMEX ORBICULATUS,6,6,6,0,
74989,RUMEX ORBICULATUS,RUOR2,WI,WI,RUMEX ORBICULATUS,8,8,8,0,
74990,RUMEX ORBICULATUS VAR. BOREALIS,RUORB,59,CT_NCZ,,NA,4,4,NA,
74990,RUMEX ORBICULATUS VAR. BOREALIS,RUORB,MN,MN,,NA,6,6,NA,
74990,RUMEX ORBICULATUS VAR. BOREALIS,RUORB,58,VT_NAAMH,,NA,3,6,NA,Updated to ssp. Cval/CoC Ref
74990,RUMEX ORBICULATUS VAR. BOREALIS,RUORB,WI,WI,,NA,8,8,NA,
75036,RUMEX VERTICILLATUS,RUVE3,IN,IN,RUMEX VERTICILLATUS,5,5,5,0,
75036,RUMEX VERTICILLATUS,RUVE3,59,MA_NCZ,RUMEX VERTICILLATUS,7,7,7,0,
75036,RUMEX VERTICILLATUS,RUVE3,61,OH_APG,RUMEX VERTICILLATUS,6,6,6,0,
75278,SAGITTARIA,SAGIT,MN,MN,,NA,8,8,NA,
75278,SAGITTARIA,SAGIT,58,NH_NAAMH,,NA,7,7,NA,
75278,SAGITTARIA,SAGIT,59,NH_NCZ,,NA,8,8,NA,
75278,SAGITTARIA,SAGIT,58,NY_NAAMH,,NA,8,8,NA,
75283,SAGITTARIA BREVIROSTRA,SABR8,IN,IN,,NA,3,3,NA,
75307,SAGITTARIA GRAMINEA VAR. GRAMINEA,SAGRG,MN,MN,,NA,9,9,NA,
75321,SAGITTARIA LATIFOLIA,SALA2,58,CT_NAAMH,SAGITTARIA LATIFOLIA,4,4,4,0,
75321,SAGITTARIA LATIFOLIA,SALA2,59,CT_NCZ,SAGITTARIA LATIFOLIA,5,5,5,0,
75321,SAGITTARIA LATIFOLIA,SALA2,IN,IN,SAGITTARIA LATIFOLIA,3,3,3,0,
75321,SAGITTARIA LATIFOLIA,SALA2,59,MA_NCZ,SAGITTARIA LATIFOLIA,5,5,5,0,
75321,SAGITTARIA LATIFOLIA,SALA2,82,ME_NBPH,SAGITTARIA LATIFOLIA,5,5,5,0,
75321,SAGITTARIA LATIFOLIA,SALA2,59,ME_NCZ,SAGITTARIA LATIFOLIA,5,5,5,0,
75321,SAGITTARIA LATIFOLIA,SALA2,MI,MI,SAGITTARIA LATIFOLIA,4,4,4,0,
75321,SAGITTARIA LATIFOLIA,SALA2,MN,MN,SAGITTARIA LATIFOLIA,3,3,3,0,
75321,SAGITTARIA LATIFOLIA,SALA2,58,NH_NAAMH,SAGITTARIA LATIFOLIA,4,4,4,0,
75321,SAGITTARIA LATIFOLIA,SALA2,83,NY_GLHL,SAGITTARIA LATIFOLIA,3,3,3,0,
75321,SAGITTARIA LATIFOLIA,SALA2,58,NY_NAAMH,SAGITTARIA LATIFOLIA,4,4,4,0,
75321,SAGITTARIA LATIFOLIA,SALA2,62,PA_AP,SAGITTARIA LATIFOLIA,4,4,4,0,
75321,SAGITTARIA LATIFOLIA,SALA2,60,PA_APG,SAGITTARIA LATIFOLIA,4,4,4,0,
75321,SAGITTARIA LATIFOLIA,SALA2,61,PA_APG,SAGITTARIA LATIFOLIA,4,4,4,0,
75321,SAGITTARIA LATIFOLIA,SALA2,83,PA_OTH,SAGITTARIA LATIFOLIA,3,4,3,-1,
75321,SAGITTARIA LATIFOLIA,SALA2,59,RI_NCZ,SAGITTARIA LATIFOLIA,5,5,5,0,
75321,SAGITTARIA LATIFOLIA,SALA2,83,VT_GLHL,SAGITTARIA LATIFOLIA,3,3,3,0,
75321,SAGITTARIA LATIFOLIA,SALA2,58,VT_NAAMH,SAGITTARIA LATIFOLIA,4,4,4,0,
75321,SAGITTARIA LATIFOLIA,SALA2,WI,WI,SAGITTARIA LATIFOLIA,3,3,3,0,
75341,SAGITTARIA RIGIDA,SARI,MN,MN,SAGITTARIA RIGIDA,7,7,7,0,
75409,SALIX,SALIX,82,ME_NBPH,,NA,4,4,NA,
75409,SALIX,SALIX,MI,MI,,NA,4,4,NA,
75409,SALIX,SALIX,MN,MN,,NA,4,4,NA,
75409,SALIX,SALIX,58,NH_NAAMH,,NA,4,4,NA,
75409,SALIX,SALIX,83,NY_GLHL,,NA,5,5,NA,
75409,SALIX,SALIX,59,RI_NCZ,,NA,4,4,NA,
75409,SALIX,SALIX,83,VT_GLHL,,NA,4,4,NA,
75409,SALIX,SALIX,58,VT_NAAMH,,NA,4,4,NA,
75409,SALIX,SALIX,WI,WI,,NA,4,4,NA,
75482,SALIX AMYGDALOIDES,SAAM2,IN,IN,SALIX AMYGDALOIDES,4,4,4,0,
75482,SALIX AMYGDALOIDES,SAAM2,MN,MN,SALIX AMYGDALOIDES,5,5,5,0,
75559,SALIX BEBBIANA,SABE2,59,CT_NCZ,SALIX BEBBIANA,3,3,3,0,
75559,SALIX BEBBIANA,SABE2,59,MA_NCZ,SALIX BEBBIANA,3,3,3,0,
75559,SALIX BEBBIANA,SABE2,58,ME_NAAMH,SALIX BEBBIANA,3,3,3,0,
75559,SALIX BEBBIANA,SABE2,82,ME_NBPH,SALIX BEBBIANA,3,3,3,0,
75559,SALIX BEBBIANA,SABE2,MI,MI,SALIX BEBBIANA,1,1,1,0,
75559,SALIX BEBBIANA,SABE2,MN,MN,SALIX BEBBIANA,6,6,6,0,
75559,SALIX BEBBIANA,SABE2,58,NH_NAAMH,SALIX BEBBIANA,3,3,3,0,
75559,SALIX BEBBIANA,SABE2,83,NY_GLHL,SALIX BEBBIANA,3,3,3,0,
75559,SALIX BEBBIANA,SABE2,59,RI_NCZ,SALIX BEBBIANA,3,3,3,0,
75559,SALIX BEBBIANA,SABE2,83,VT_GLHL,SALIX BEBBIANA,3,3,3,0,
75559,SALIX BEBBIANA,SABE2,58,VT_NAAMH,SALIX BEBBIANA,3,3,3,0,
75559,SALIX BEBBIANA,SABE2,WI,WI,SALIX BEBBIANA,7,7,7,0,
75602,SALIX CANDIDA,SACA4,MI,MI,SALIX CANDIDA,9,9,9,0,
75602,SALIX CANDIDA,SACA4,MN,MN,SALIX CANDIDA,9,9,9,0,
75602,SALIX CANDIDA,SACA4,83,VT_GLHL,SALIX CANDIDA,9,9,9,0,
75602,SALIX CANDIDA,SACA4,58,VT_NAAMH,SALIX CANDIDA,9,9,9,0,
75602,SALIX CANDIDA,SACA4,WI,WI,SALIX CANDIDA,10,10,10,0,
75624,SALIX CINEREA,SACI,59,RI_NCZ,,NA,0,0,NA,
75686,SALIX DISCOLOR,SADI,58,CT_NAAMH,SALIX DISCOLOR,3,3,3,0,
75686,SALIX DISCOLOR,SADI,IN,IN,SALIX DISCOLOR,3,3,3,0,
75686,SALIX DISCOLOR,SADI,58,ME_NAAMH,SALIX DISCOLOR,3,3,3,0,
75686,SALIX DISCOLOR,SADI,82,ME_NBPH,SALIX DISCOLOR,3,3,3,0,
75686,SALIX DISCOLOR,SADI,MI,MI,SALIX DISCOLOR,1,1,1,0,
75686,SALIX DISCOLOR,SADI,MN,MN,SALIX DISCOLOR,3,3,3,0,
75686,SALIX DISCOLOR,SADI,83,NY_GLHL,SALIX DISCOLOR,3,3,3,0,
75686,SALIX DISCOLOR,SADI,58,NY_NAAMH,SALIX DISCOLOR,3,3,3,0,
75686,SALIX DISCOLOR,SADI,61,OH_APG,SALIX DISCOLOR,6,6,6,0,
75686,SALIX DISCOLOR,SADI,59,RI_NCZ,SALIX DISCOLOR,3,3,3,0,
75686,SALIX DISCOLOR,SADI,83,VT_GLHL,SALIX DISCOLOR,3,3,3,0,
75686,SALIX DISCOLOR,SADI,58,VT_NAAMH,SALIX DISCOLOR,3,3,3,0,
75686,SALIX DISCOLOR,SADI,WI,WI,SALIX DISCOLOR,2,2,2,0,
75703,SALIX ERIOCEPHALA,SAER,59,CT_NCZ,SALIX ERIOCEPHALA,3,3,3,0,
75703,SALIX ERIOCEPHALA,SAER,IN,IN,SALIX ERIOCEPHALA,4,4,4,0,
75703,SALIX ERIOCEPHALA,SAER,MI,MI,SALIX ERIOCEPHALA,2,2,2,0,
75703,SALIX ERIOCEPHALA,SAER,MN,MN,SALIX ERIOCEPHALA,4,4,4,0,
75703,SALIX ERIOCEPHALA,SAER,58,NH_NAAMH,SALIX ERIOCEPHALA,3,3,3,0,
75703,SALIX ERIOCEPHALA,SAER,83,NY_GLHL,SALIX ERIOCEPHALA,3,3,3,0,
75703,SALIX ERIOCEPHALA,SAER,58,VT_NAAMH,SALIX ERIOCEPHALA,3,3,3,0,
75748,SALIX FRAGILIS,SAFR,MI,MI,SALIX FRAGILIS,0,0,0,0,
75830,SALIX HUMILIS,SAHU2,MN,MN,SALIX HUMILIS,6,6,6,0,
75830,SALIX HUMILIS,SAHU2,58,VT_NAAMH,,NA,7,7,NA,
75830,SALIX HUMILIS,SAHU2,WI,WI,SALIX HUMILIS,6,6,6,0,
